Personnes et corps	👩🏼‍❤️‍👩🏿	couple with heart: woman, woman, medium-light skin tone, dark skin tone
Personnes et corps	👩🏽‍❤️‍👩🏻	couple with heart: woman, woman, medium skin tone, light skin tone
Personnes et corps	👩🏽‍❤️‍👩🏼	couple with heart: woman, woman, medium skin tone, medium-light skin tone
Personnes et corps	👩🏽‍❤️‍👩🏽	couple with heart: woman, woman, medium skin tone
Personnes et corps	👩🏽‍❤️‍👩🏾	couple with heart: woman, woman, medium skin tone, medium-dark skin tone
Personnes et corps	👩🏽‍❤️‍👩🏿	couple with heart: woman, woman, medium skin tone, dark skin tone
Personnes et corps	👩🏾‍❤️‍👩🏻	couple with heart: woman, woman, medium-dark skin tone, light skin tone
Personnes et corps	👩🏾‍❤️‍👩🏼	couple with heart: woman, woman, medium-dark skin tone, medium-light skin tone
Personnes et corps	👩🏾‍❤️‍👩🏽	couple with heart: woman, woman, medium-dark skin tone, medium skin tone
Personnes et corps	👩🏾‍❤️‍👩🏾	couple with heart: woman, woman, medium-dark skin tone
Personnes et corps	👩🏾‍❤️‍👩🏿	couple with heart: woman, woman, medium-dark skin tone, dark skin tone
Personnes et corps	👩🏿‍❤️‍👩🏻	couple with heart: woman, woman, dark skin tone, light skin tone
Personnes et corps	👩🏿‍❤️‍👩🏼	couple with heart: woman, woman, dark skin tone, medium-light skin tone
Personnes et corps	👩🏿‍❤️‍👩🏽	couple with heart: woman, woman, dark skin tone, medium skin tone
Personnes et corps	👩🏿‍❤️‍👩🏾	couple with heart: woman, woman, dark skin tone, medium-dark skin tone
Personnes et corps	👩🏿‍❤️‍👩🏿	couple with heart: woman, woman, dark skin tone
Personnes et corps	👨‍👩‍👦	family: man, woman, boy
Personnes et corps	👨‍👩‍👧	family: man, woman, girl
Personnes et corps	👨‍👩‍👧‍👦	family: man, woman, girl, boy
Personnes et corps	👨‍👩‍👦‍👦	family: man, woman, boy, boy
Personnes et corps	👨‍👩‍👧‍👧	family: man, woman, girl, girl
Personnes et corps	👨‍👨‍👦	family: man, man, boy
Personnes et corps	👨‍👨‍👧	family: man, man, girl
Personnes et corps	👨‍👨‍👧‍👦	family: man, man, girl, boy
Personnes et corps	👨‍👨‍👦‍👦	family: man, man, boy, boy
Personnes et corps	👨‍👨‍👧‍👧	family: man, man, girl, girl
Personnes et corps	👩‍👩‍👦	family: woman, woman, boy
Personnes et corps	👩‍👩‍👧	family: woman, woman, girl
Personnes et corps	👩‍👩‍👧‍👦	family: woman, woman, girl, boy
Personnes et corps	👩‍👩‍👦‍👦	family: woman, woman, boy, boy
Personnes et corps	👩‍👩‍👧‍👧	family: woman, woman, girl, girl
Personnes et corps	👨‍👦	family: man, boy
Personnes et corps	👨‍👦‍👦	family: man, boy, boy
Personnes et corps	👨‍👧	family: man, girl
Personnes et corps	👨‍👧‍👦	family: man, girl, boy
Personnes et corps	👨‍👧‍👧	family: man, girl, girl
Personnes et corps	👩‍👦	family: woman, boy
Personnes et corps	👩‍👦‍👦	family: woman, boy, boy
Personnes et corps	👩‍👧	family: woman, girl
Personnes et corps	👩‍👧‍👦	family: woman, girl, boy
Personnes et corps	👩‍👧‍👧	family: woman, girl, girl
Personnes et corps	🗣️	speaking head
Personnes et corps	👤	bust in silhouette
Personnes et corps	👥	busts in silhouette
Personnes et corps	🫂	people hugging
Personnes et corps	👪	family
Personnes et corps	🧑‍🧑‍🧒	family: adult, adult, child
Personnes et corps	🧑‍🧑‍🧒‍🧒	family: adult, adult, child, child
Personnes et corps	🧑‍🧒	family: adult, child
Personnes et corps	🧑‍🧒‍🧒	family: adult, child, child
Personnes et corps	👣	footprints
Personnes et corps	🫆	fingerprint
Animaux et nature	🐵	monkey face
Animaux et nature	🐒	monkey
Animaux et nature	🦍	gorilla
Animaux et nature	🦧	orangutan
Animaux et nature	🐶	dog face
Animaux et nature	🐕	dog
Animaux et nature	🦮	guide dog
Animaux et nature	🐕‍🦺	service dog
Animaux et nature	🐩	poodle
Animaux et nature	🐺	wolf
Animaux et nature	🦊	fox
Animaux et nature	🦝	raccoon
Animaux et nature	🐱	cat face
Animaux et nature	🐈	cat
Animaux et nature	🐈‍⬛	black cat
Animaux et nature	🦁	lion
Animaux et nature	🐯	tiger face
Animaux et nature	🐅	tiger
Animaux et nature	🐆	leopard
Animaux et nature	🐴	horse face
Animaux et nature	🫎	moose
Animaux et nature	🫏	donkey
Animaux et nature	🐎	horse
Animaux et nature	🦄	unicorn
Animaux et nature	🦓	zebra
Animaux et nature	🦌	deer
Animaux et nature	🦬	bison
Animaux et nature	🐮	cow face
Animaux et nature	🐂	ox
Animaux et nature	🐃	water buffalo
Animaux et nature	🐄	cow
Animaux et nature	🐷	pig face
Animaux et nature	🐖	pig
Animaux et nature	🐗	boar
Animaux et nature	🐽	pig nose
Animaux et nature	🐏	ram
Animaux et nature	🐑	ewe
Animaux et nature	🐐	goat
Animaux et nature	🐪	camel
Animaux et nature	🐫	two-hump camel
Animaux et nature	🦙	llama
Animaux et nature	🦒	giraffe
Animaux et nature	🐘	elephant
Animaux et nature	🦣	mammoth
Animaux et nature	🦏	rhinoceros
Animaux et nature	🦛	hippopotamus
Animaux et nature	🐭	mouse face
Animaux et nature	🐁	mouse
Animaux et nature	🐀	rat
Animaux et nature	🐹	hamster
Animaux et nature	🐰	rabbit face
Animaux et nature	🐇	rabbit
Animaux et nature	🐿️	chipmunk
Animaux et nature	🦫	beaver
Animaux et nature	🦔	hedgehog
Animaux et nature	🦇	bat
Animaux et nature	🐻	bear
Animaux et nature	🐻‍❄️	polar bear
Animaux et nature	🐨	koala
Animaux et nature	🐼	panda
Animaux et nature	🦥	sloth
Animaux et nature	🦦	otter
Animaux et nature	🦨	skunk
Animaux et nature	🦘	kangaroo
Animaux et nature	🦡	badger
Animaux et nature	🐾	paw prints
Animaux et nature	🦃	turkey
Animaux et nature	🐔	chicken
Animaux et nature	🐓	rooster
Animaux et nature	🐣	hatching chick
Animaux et nature	🐤	baby chick
Animaux et nature	🐥	front-facing baby chick
Animaux et nature	🐦	bird
Animaux et nature	🐧	penguin
Animaux et nature	🕊️	dove
Animaux et nature	🦅	eagle
Animaux et nature	🦆	duck
Animaux et nature	🦢	swan
Animaux et nature	🦉	owl
Animaux et nature	🦤	dodo
Animaux et nature	🪶	feather
Animaux et nature	🦩	flamingo
Animaux et nature	🦚	peacock
Animaux et nature	🦜	parrot
Animaux et nature	🪽	wing
Animaux et nature	🐦‍⬛	black bird
Animaux et nature	🪿	goose
Animaux et nature	🐦‍🔥	phoenix
Animaux et nature	🐸	frog
Animaux et nature	🐊	crocodile
Animaux et nature	🐢	turtle
Animaux et nature	🦎	lizard
Animaux et nature	🐍	snake
Animaux et nature	🐲	dragon face
Animaux et nature	🐉	dragon
Animaux et nature	🦕	sauropod
Animaux et nature	🦖	T-Rex
Animaux et nature	🐳	spouting whale
Animaux et nature	🐋	whale
Animaux et nature	🐬	dolphin
Animaux et nature	🫍	orca
Animaux et nature	🦭	seal
Animaux et nature	🐟	fish
Animaux et nature	🐠	tropical fish
Animaux et nature	🐡	blowfish
Animaux et nature	🦈	shark
Animaux et nature	🐙	octopus
Animaux et nature	🐚	spiral shell
Animaux et nature	🪸	coral
Animaux et nature	🪼	jellyfish
Animaux et nature	🦀	crab
Animaux et nature	🦞	lobster
Animaux et nature	🦐	shrimp
Animaux et nature	🦑	squid
Animaux et nature	🦪	oyster
Animaux et nature	🐌	snail
Animaux et nature	🦋	butterfly
Animaux et nature	🐛	bug
Animaux et nature	🐜	ant
Animaux et nature	🐝	honeybee
Animaux et nature	🪲	beetle
Animaux et nature	🐞	lady beetle
Animaux et nature	🦗	cricket
Animaux et nature	🪳	cockroach
Animaux et nature	🕷️	spider
Animaux et nature	🕸️	spider web
Animaux et nature	🦂	scorpion
Animaux et nature	🦟	mosquito
Animaux et nature	🪰	fly
Animaux et nature	🪱	worm
Animaux et nature	🦠	microbe
Animaux et nature	💐	bouquet
Animaux et nature	🌸	cherry blossom
Animaux et nature	💮	white flower
Animaux et nature	🪷	lotus
Animaux et nature	🏵️	rosette
Animaux et nature	🌹	rose
Animaux et nature	🥀	wilted flower
Animaux et nature	🌺	hibiscus
Animaux et nature	🌻	sunflower
Animaux et nature	🌼	blossom
Animaux et nature	🌷	tulip
Animaux et nature	🪻	hyacinth
Animaux et nature	🌱	seedling
Animaux et nature	🪴	potted plant
Animaux et nature	🌲	evergreen tree
Animaux et nature	🌳	deciduous tree
Animaux et nature	🌴	palm tree
Animaux et nature	🌵	cactus
Animaux et nature	🌾	sheaf of rice
Animaux et nature	🌿	herb
Animaux et nature	☘️	shamrock
Animaux et nature	🍀	four leaf clover
Animaux et nature	🍁	maple leaf
Animaux et nature	🍂	fallen leaf
Animaux et nature	🍃	leaf fluttering in wind
Animaux et nature	🪹	empty nest
Animaux et nature	🪺	nest with eggs
Animaux et nature	🍄	mushroom
Animaux et nature	🪾	leafless tree
Aliments et boissons	🍇	grapes
Aliments et boissons	🍈	melon
Aliments et boissons	🍉	watermelon
Aliments et boissons	🍊	tangerine
Aliments et boissons	🍋	lemon
Aliments et boissons	🍋‍🟩	lime
Aliments et boissons	🍌	banana
Aliments et boissons	🍍	pineapple
Aliments et boissons	🥭	mango
Aliments et boissons	🍎	red apple
Aliments et boissons	🍏	green apple
Aliments et boissons	🍐	pear
Aliments et boissons	🍑	peach
Aliments et boissons	🍒	cherries
Aliments et boissons	🍓	strawberry
Aliments et boissons	🫐	blueberries
Aliments et boissons	🥝	kiwi fruit
Aliments et boissons	🍅	tomato
Aliments et boissons	🫒	olive
Aliments et boissons	🥥	coconut
Aliments et boissons	🥑	avocado
Aliments et boissons	🍆	eggplant
Aliments et boissons	🥔	potato
Aliments et boissons	🥕	carrot
Aliments et boissons	🌽	ear of corn
Aliments et boissons	🌶️	hot pepper
Aliments et boissons	🫑	bell pepper
Aliments et boissons	🥒	cucumber
Aliments et boissons	🥬	leafy green
Aliments et boissons	🥦	broccoli
Aliments et boissons	🧄	garlic
Aliments et boissons	🧅	onion
Aliments et boissons	🥜	peanuts
Aliments et boissons	🫘	beans
Aliments et boissons	🌰	chestnut
Aliments et boissons	🫚	ginger root
Aliments et boissons	🫛	pea pod
Aliments et boissons	🍄‍🟫	brown mushroom
Aliments et boissons	🫜	root vegetable
Aliments et boissons	🍞	bread
Aliments et boissons	🥐	croissant
Aliments et boissons	🥖	baguette bread
Aliments et boissons	🫓	flatbread
Aliments et boissons	🥨	pretzel
Aliments et boissons	🥯	bagel
Aliments et boissons	🥞	pancakes
Aliments et boissons	🧇	waffle
Aliments et boissons	🧀	cheese wedge
Aliments et boissons	🍖	meat on bone
Aliments et boissons	🍗	poultry leg
Aliments et boissons	🥩	cut of meat
Aliments et boissons	🥓	bacon
Aliments et boissons	🍔	hamburger
Aliments et boissons	🍟	french fries
Aliments et boissons	🍕	pizza
Aliments et boissons	🌭	hot dog
Aliments et boissons	🥪	sandwich
Aliments et boissons	🌮	taco
Aliments et boissons	🌯	burrito
Aliments et boissons	🫔	tamale
Aliments et boissons	🥙	stuffed flatbread
Aliments et boissons	🧆	falafel
Aliments et boissons	🥚	egg
Aliments et boissons	🍳	cooking
Aliments et boissons	🥘	shallow pan of food
Aliments et boissons	🍲	pot of food
Aliments et boissons	🫕	fondue
Aliments et boissons	🥣	bowl with spoon
Aliments et boissons	🥗	green salad
Aliments et boissons	🍿	popcorn
Aliments et boissons	🧈	butter
Aliments et boissons	🧂	salt
Aliments et boissons	🥫	canned food
Aliments et boissons	🍱	bento box
Aliments et boissons	🍘	rice cracker
Aliments et boissons	🍙	rice ball
Aliments et boissons	🍚	cooked rice
Aliments et boissons	🍛	curry rice
Aliments et boissons	🍜	steaming bowl
Aliments et boissons	🍝	spaghetti
Aliments et boissons	🍠	roasted sweet potato
Aliments et boissons	🍢	oden
Aliments et boissons	🍣	sushi
Aliments et boissons	🍤	fried shrimp
Aliments et boissons	🍥	fish cake with swirl
Aliments et boissons	🥮	moon cake
Aliments et boissons	🍡	dango
Aliments et boissons	🥟	dumpling
Aliments et boissons	🥠	fortune cookie
Aliments et boissons	🥡	takeout box
Aliments et boissons	🍦	soft ice cream
Aliments et boissons	🍧	shaved ice
Aliments et boissons	🍨	ice cream
Aliments et boissons	🍩	doughnut
Aliments et boissons	🍪	cookie
Aliments et boissons	🎂	birthday cake
Aliments et boissons	🍰	shortcake
Aliments et boissons	🧁	cupcake
Aliments et boissons	🥧	pie
Aliments et boissons	🍫	chocolate bar
Aliments et boissons	🍬	candy
Aliments et boissons	🍭	lollipop
Aliments et boissons	🍮	custard
Aliments et boissons	🍯	honey pot
Aliments et boissons	🍼	baby bottle
Aliments et boissons	🥛	glass of milk
Aliments et boissons	☕	hot beverage
Aliments et boissons	🫖	teapot
Aliments et boissons	🍵	teacup without handle
Aliments et boissons	🍶	sake
Aliments et boissons	🍾	bottle with popping cork
Aliments et boissons	🍷	wine glass
Aliments et boissons	🍸	cocktail glass
Aliments et boissons	🍹	tropical drink
Aliments et boissons	🍺	beer mug
Aliments et boissons	🍻	clinking beer mugs
Aliments et boissons	🥂	clinking glasses
Aliments et boissons	🥃	tumbler glass
Aliments et boissons	🫗	pouring liquid
Aliments et boissons	🥤	cup with straw
Aliments et boissons	🧋	bubble tea
Aliments et boissons	🧃	beverage box
Aliments et boissons	🧉	mate
Aliments et boissons	🧊	ice
Aliments et boissons	🥢	chopsticks
Aliments et boissons	🍽️	fork and knife with plate
Aliments et boissons	🍴	fork and knife
Aliments et boissons	🥄	spoon
Aliments et boissons	🔪	kitchen knife
Aliments et boissons	🫙	jar
Aliments et boissons	🏺	amphora
Voyages et lieux	🌍	globe showing Europe-Africa
Voyages et lieux	🌎	globe showing Americas
Voyages et lieux	🌏	globe showing Asia-Australia
Voyages et lieux	🌐	globe with meridians
Voyages et lieux	🗺️	world map
Voyages et lieux	🗾	map of Japan
Voyages et lieux	🧭	compass
Voyages et lieux	🏔️	snow-capped mountain
Voyages et lieux	⛰️	mountain
Voyages et lieux	🛘	landslide
Voyages et lieux	🌋	volcano
Voyages et lieux	🗻	mount fuji
Voyages et lieux	🏕️	camping
Voyages et lieux	🏖️	beach with umbrella
Voyages et lieux	🏜️	desert
Voyages et lieux	🏝️	desert island
Voyages et lieux	🏞️	national park
Voyages et lieux	🏟️	stadium
Voyages et lieux	🏛️	classical building
Voyages et lieux	🏗️	building construction
Voyages et lieux	🧱	brick
Voyages et lieux	🪨	rock
Voyages et lieux	🪵	wood
Voyages et lieux	🛖	hut
Voyages et lieux	🏘️	houses
Voyages et lieux	🏚️	derelict house
Voyages et lieux	🏠	house
Voyages et lieux	🏡	house with garden
Voyages et lieux	🏢	office building
Voyages et lieux	🏣	Japanese post office
Voyages et lieux	🏤	post office
Voyages et lieux	🏥	hospital
Voyages et lieux	🏦	bank
Voyages et lieux	🏨	hotel
Voyages et lieux	🏩	love hotel
Voyages et lieux	🏪	convenience store
Voyages et lieux	🏫	school
Voyages et lieux	🏬	department store
Voyages et lieux	🏭	factory
Voyages et lieux	🏯	Japanese castle
Voyages et lieux	🏰	castle
Voyages et lieux	💒	wedding
Voyages et lieux	🗼	Tokyo tower
Voyages et lieux	🗽	Statue of Liberty
Voyages et lieux	⛪	church
Voyages et lieux	🕌	mosque
Voyages et lieux	🛕	hindu temple
Voyages et lieux	🕍	synagogue
Voyages et lieux	⛩️	shinto shrine
Voyages et lieux	🕋	kaaba
Voyages et lieux	⛲	fountain
Voyages et lieux	⛺	tent
Voyages et lieux	🌁	foggy
Voyages et lieux	🌃	night with stars
Voyages et lieux	🏙️	cityscape
Voyages et lieux	🌄	sunrise over mountains
Voyages et lieux	🌅	sunrise
Voyages et lieux	🌆	cityscape at dusk
Voyages et lieux	🌇	sunset
Voyages et lieux	🌉	bridge at night
Voyages et lieux	♨️	hot springs
Voyages et lieux	🎠	carousel horse
Voyages et lieux	🛝	playground slide
Voyages et lieux	🎡	ferris wheel
Voyages et lieux	🎢	roller coaster
Voyages et lieux	💈	barber pole
Voyages et lieux	🎪	circus tent
Voyages et lieux	🚂	locomotive
Voyages et lieux	🚃	railway car
Voyages et lieux	🚄	high-speed train
Voyages et lieux	🚅	bullet train
Voyages et lieux	🚆	train
Voyages et lieux	🚇	metro
Voyages et lieux	🚈	light rail
Voyages et lieux	🚉	station
Voyages et lieux	🚊	tram
Voyages et lieux	🚝	monorail
Voyages et lieux	🚞	mountain railway
Voyages et lieux	🚋	tram car
Voyages et lieux	🚌	bus
Voyages et lieux	🚍	oncoming bus
Voyages et lieux	🚎	trolleybus
Voyages et lieux	🚐	minibus
Voyages et lieux	🚑	ambulance
Voyages et lieux	🚒	fire engine
Voyages et lieux	🚓	police car
Voyages et lieux	🚔	oncoming police car
Voyages et lieux	🚕	taxi
Voyages et lieux	🚖	oncoming taxi
Voyages et lieux	🚗	automobile
Voyages et lieux	🚘	oncoming automobile
Voyages et lieux	🚙	sport utility vehicle
Voyages et lieux	🛻	pickup truck
Voyages et lieux	🚚	delivery truck
Voyages et lieux	🚛	articulated lorry
Voyages et lieux	🚜	tractor
Voyages et lieux	🏎️	racing car
Voyages et lieux	🏍️	motorcycle
Voyages et lieux	🛵	motor scooter
Voyages et lieux	🦽	manual wheelchair
Voyages et lieux	🦼	motorized wheelchair
Voyages et lieux	🛺	auto rickshaw
Voyages et lieux	🚲	bicycle
Voyages et lieux	🛴	kick scooter
Voyages et lieux	🛹	skateboard
Voyages et lieux	🛼	roller skate
Voyages et lieux	🚏	bus stop
Voyages et lieux	🛣️	motorway
Voyages et lieux	🛤️	railway track
Voyages et lieux	🛢️	oil drum
Voyages et lieux	⛽	fuel pump
Voyages et lieux	🛞	wheel
Voyages et lieux	🚨	police car light
Voyages et lieux	🚥	horizontal traffic light
Voyages et lieux	🚦	vertical traffic light
Voyages et lieux	🛑	stop sign
Voyages et lieux	🚧	construction
Voyages et lieux	⚓	anchor
Voyages et lieux	🛟	ring buoy
Voyages et lieux	⛵	sailboat
Voyages et lieux	🛶	canoe
Voyages et lieux	🚤	speedboat
Voyages et lieux	🛳️	passenger ship
Voyages et lieux	⛴️	ferry
Voyages et lieux	🛥️	motor boat
Voyages et lieux	🚢	ship
Voyages et lieux	✈️	airplane
Voyages et lieux	🛩️	small airplane
Voyages et lieux	🛫	airplane departure
Voyages et lieux	🛬	airplane arrival
Voyages et lieux	🪂	parachute
Voyages et lieux	💺	seat
Voyages et lieux	🚁	helicopter
Voyages et lieux	🚟	suspension railway
Voyages et lieux	🚠	mountain cableway
Voyages et lieux	🚡	aerial tramway
Voyages et lieux	🛰️	satellite
Voyages et lieux	🚀	rocket
Voyages et lieux	🛸	flying saucer
Voyages et lieux	🛎️	bellhop bell
Voyages et lieux	🧳	luggage
Voyages et lieux	⌛	hourglass done
Voyages et lieux	⏳	hourglass not done
Voyages et lieux	⌚	watch
Voyages et lieux	⏰	alarm clock
Voyages et lieux	⏱️	stopwatch
Voyages et lieux	⏲️	timer clock
Voyages et lieux	🕰️	mantelpiece clock
Voyages et lieux	🕛	twelve o’clock
Voyages et lieux	🕧	twelve-thirty
Voyages et lieux	🕐	one o’clock
Voyages et lieux	🕜	one-thirty
Voyages et lieux	🕑	two o’clock
Voyages et lieux	🕝	two-thirty
Voyages et lieux	🕒	three o’clock
Voyages et lieux	🕞	three-thirty
Voyages et lieux	🕓	four o’clock
Voyages et lieux	🕟	four-thirty
Voyages et lieux	🕔	five o’clock
Voyages et lieux	🕠	five-thirty
Voyages et lieux	🕕	six o’clock
Voyages et lieux	🕡	six-thirty
Voyages et lieux	🕖	seven o’clock
Voyages et lieux	🕢	seven-thirty
Voyages et lieux	🕗	eight o’clock
Voyages et lieux	🕣	eight-thirty
Voyages et lieux	🕘	nine o’clock
Voyages et lieux	🕤	nine-thirty
Voyages et lieux	🕙	ten o’clock
Voyages et lieux	🕥	ten-thirty
Voyages et lieux	🕚	eleven o’clock
Voyages et lieux	🕦	eleven-thirty
Voyages et lieux	🌑	new moon
Voyages et lieux	🌒	waxing crescent moon
Voyages et lieux	🌓	first quarter moon
Voyages et lieux	🌔	waxing gibbous moon
Voyages et lieux	🌕	full moon
Voyages et lieux	🌖	waning gibbous moon
Voyages et lieux	🌗	last quarter moon
Voyages et lieux	🌘	waning crescent moon
Voyages et lieux	🌙	crescent moon
Voyages et lieux	🌚	new moon face
Voyages et lieux	🌛	first quarter moon face
Voyages et lieux	🌜	last quarter moon face
Voyages et lieux	🌡️	thermometer
Voyages et lieux	☀️	sun
Voyages et lieux	🌝	full moon face
Voyages et lieux	🌞	sun with face
Voyages et lieux	🪐	ringed planet
Voyages et lieux	⭐	star
Voyages et lieux	🌟	glowing star
Voyages et lieux	🌠	shooting star
Voyages et lieux	🌌	milky way
Voyages et lieux	☁️	cloud
Voyages et lieux	⛅	sun behind cloud
Voyages et lieux	⛈️	cloud with lightning and rain
Voyages et lieux	🌤️	sun behind small cloud
Voyages et lieux	🌥️	sun behind large cloud
Voyages et lieux	🌦️	sun behind rain cloud
Voyages et lieux	🌧️	cloud with rain
Voyages et lieux	🌨️	cloud with snow
Voyages et lieux	🌩️	cloud with lightning
Voyages et lieux	🌪️	tornado
Voyages et lieux	🌫️	fog
Voyages et lieux	🌬️	wind face
Voyages et lieux	🌀	cyclone
Voyages et lieux	🌈	rainbow
Voyages et lieux	🌂	closed umbrella
Voyages et lieux	☂️	umbrella
Voyages et lieux	☔	umbrella with rain drops
Voyages et lieux	⛱️	umbrella on ground
Voyages et lieux	⚡	high voltage
Voyages et lieux	❄️	snowflake
Voyages et lieux	☃️	snowman
Voyages et lieux	⛄	snowman without snow
Voyages et lieux	☄️	comet
Voyages et lieux	🔥	fire
Voyages et lieux	💧	droplet
Voyages et lieux	🌊	water wave
Activités	🎃	jack-o-lantern
Activités	🎄	Christmas tree
Activités	🎆	fireworks
Activités	🎇	sparkler
Activités	🧨	firecracker
Activités	✨	sparkles
Activités	🎈	balloon
Activités	🎉	party popper
Activités	🎊	confetti ball
Activités	🎋	tanabata tree
Activités	🎍	pine decoration
Activités	🎎	Japanese dolls
Activités	🎏	carp streamer
Activités	🎐	wind chime
Activités	🎑	moon viewing ceremony
Activités	🧧	red envelope
Activités	🎀	ribbon
Activités	🎁	wrapped gift
Activités	🎗️	reminder ribbon
Activités	🎟️	admission tickets
Activités	🎫	ticket
Activités	🎖️	military medal
Activités	🏆	trophy
Activités	🏅	sports medal
Activités	🥇	1st place medal
Activités	🥈	2nd place medal
Activités	🥉	3rd place medal
Activités	⚽	soccer ball
Activités	⚾	baseball
Activités	🥎	softball
Activités	🏀	basketball
Activités	🏐	volleyball
Activités	🏈	american football
Activités	🏉	rugby football
Activités	🎾	tennis
Activités	🥏	flying disc
Activités	🎳	bowling
Activités	🏏	cricket game
Activités	🏑	field hockey
Activités	🏒	ice hockey
Activités	🥍	lacrosse
Activités	🏓	ping pong
Activités	🏸	badminton
Activités	🥊	boxing glove
Activités	🥋	martial arts uniform
Activités	🥅	goal net
Activités	⛳	flag in hole
Activités	⛸️	ice skate
Activités	🎣	fishing pole
Activités	🤿	diving mask
Activités	🎽	running shirt
Activités	🎿	skis
Activités	🛷	sled
Activités	🥌	curling stone
Activités	🎯	bullseye
Activités	🪀	yo-yo
Activités	🪁	kite
Activités	🔫	water pistol
Activités	🎱	pool 8 ball
Activités	🔮	crystal ball
Activités	🪄	magic wand
Activités	🎮	video game
Activités	🕹️	joystick
Activités	🎰	slot machine
Activités	🎲	game die
Activités	🧩	puzzle piece
Activités	🧸	teddy bear
Activités	🪅	piñata
Activités	🪩	mirror ball
Activités	🪆	nesting dolls
Activités	♠️	spade suit
Activités	♥️	heart suit
Activités	♦️	diamond suit
Activités	♣️	club suit
Activités	♟️	chess pawn
Activités	🃏	joker
Activités	🀄	mahjong red dragon
Activités	🎴	flower playing cards
Activités	🎭	performing arts
Activités	🖼️	framed picture
Activités	🎨	artist palette
Activités	🧵	thread
Activités	🪡	sewing needle
Activités	🧶	yarn
Activités	🪢	knot
Objets	👓	glasses
Objets	🕶️	sunglasses
Objets	🥽	goggles
Objets	🥼	lab coat
Objets	🦺	safety vest
Objets	👔	necktie
Objets	👕	t-shirt
Objets	👖	jeans
Objets	🧣	scarf
Objets	🧤	gloves
Objets	🧥	coat
Objets	🧦	socks
Objets	👗	dress
Objets	👘	kimono
Objets	🥻	sari
Objets	🩱	one-piece swimsuit
Objets	🩲	briefs
Objets	🩳	shorts
Objets	👙	bikini
Objets	👚	woman’s clothes
Objets	🪭	folding hand fan
Objets	👛	purse
Objets	👜	handbag
Objets	👝	clutch bag
Objets	🛍️	shopping bags
Objets	🎒	backpack
Objets	🩴	thong sandal
Objets	👞	man’s shoe
Objets	👟	running shoe
Objets	🥾	hiking boot
Objets	🥿	flat shoe
Objets	👠	high-heeled shoe
Objets	👡	woman’s sandal
Objets	🩰	ballet shoes
Objets	👢	woman’s boot
Objets	🪮	hair pick
Objets	👑	crown
Objets	👒	woman’s hat
Objets	🎩	top hat
Objets	🎓	graduation cap
Objets	🧢	billed cap
Objets	🪖	military helmet
Objets	⛑️	rescue worker’s helmet
Objets	📿	prayer beads
Objets	💄	lipstick
Objets	💍	ring
Objets	💎	gem stone
Objets	🔇	muted speaker
Objets	🔈	speaker low volume
Objets	🔉	speaker medium volume
Objets	🔊	speaker high volume
Objets	📢	loudspeaker
Objets	📣	megaphone
Objets	📯	postal horn
Objets	🔔	bell
Objets	🔕	bell with slash
Objets	🎼	musical score
Objets	🎵	musical note
Objets	🎶	musical notes
Objets	🎙️	studio microphone
Objets	🎚️	level slider
Objets	🎛️	control knobs
Objets	🎤	microphone
Objets	🎧	headphone
Objets	📻	radio
Objets	🎷	saxophone
Objets	🎺	trumpet
Objets	🪊	trombone
Objets	🪗	accordion
Objets	🎸	guitar
Objets	🎹	musical keyboard
Objets	🎻	violin
Objets	🪕	banjo
Objets	🥁	drum
Objets	🪘	long drum
Objets	🪇	maracas
Objets	🪈	flute
Objets	🪉	harp
Objets	📱	mobile phone
Objets	📲	mobile phone with arrow
Objets	☎️	telephone
Objets	📞	telephone receiver
Objets	📟	pager
Objets	📠	fax machine
Objets	🔋	battery
Objets	🪫	low battery
Objets	🔌	electric plug
Objets	💻	laptop
Objets	🖥️	desktop computer
Objets	🖨️	printer
Objets	⌨️	keyboard
Objets	🖱️	computer mouse
Objets	🖲️	trackball
Objets	💽	computer disk
Objets	💾	floppy disk
Objets	💿	optical disk
Objets	📀	dvd
Objets	🧮	abacus
Objets	🎥	movie camera
Objets	🎞️	film frames
Objets	📽️	film projector
Objets	🎬	clapper board
Objets	📺	television
Objets	📷	camera
Objets	📸	camera with flash
Objets	📹	video camera
Objets	📼	videocassette
Objets	🔍	magnifying glass tilted left
Objets	🔎	magnifying glass tilted right
Objets	🕯️	candle
Objets	💡	light bulb
Objets	🔦	flashlight
Objets	🏮	red paper lantern
Objets	🪔	diya lamp
Objets	📔	notebook with decorative cover
Objets	📕	closed book
Objets	📖	open book
Objets	📗	green book
Objets	📘	blue book
Objets	📙	orange book
Objets	📚	books
Objets	📓	notebook
Objets	📒	ledger
Objets	📃	page with curl
Objets	📜	scroll
Objets	📄	page facing up
Objets	📰	newspaper
Objets	🗞️	rolled-up newspaper
Objets	📑	bookmark tabs
Objets	🔖	bookmark
Objets	🏷️	label
Objets	🪙	coin
Objets	💰	money bag
Objets	🪎	treasure chest
Objets	💴	yen banknote
Objets	💵	dollar banknote
Objets	💶	euro banknote
Objets	💷	pound banknote
Objets	💸	money with wings
Objets	💳	credit card
Objets	🧾	receipt
Objets	💹	chart increasing with yen
Objets	✉️	envelope
Objets	📧	e-mail
Objets	📨	incoming envelope
Objets	📩	envelope with arrow
Objets	📤	outbox tray
Objets	📥	inbox tray
Objets	📦	package
